material_id,question_number,question_type,question_mode,prompt,question_text,helper_text,question_image_url,correct_answer,correct_image_url,explanation,option_a,option_b,option_c,option_d,option_a_image_url,option_b_image_url,option_c_image_url,option_d_image_url,drag_items,drop_targets,multipart_items
84,26,essay,practice,Pusat lingkaran luar segitiga adalah titik potong ...,,,,bisektor tegak lurus sisi,,,,,,,,,,,,,
84,27,mcq,practice,"Jika titik pada garis sumbu AB, maka ...",,,,AP=BP,,,AP=BP,AP>BP,AP<BP,tidak pasti,,,,,,,
84,28,essay,practice,"Jika titik P adalah titik singgung, maka OP ... garis singgung.",,,,tegak lurus,,,,,,,,,,,,,
84,29,mcq,practice,"Gambar transformasi: jika AABC diputar 180° terhadap O, maka ...",,,,simetri titik,,,simetri garis,simetri titik,translasi,dilatasi,,,,,,,
84,30,essay,practice,Jelaskan satu cara mentransformasikan bangun dengan dua langkah.,,,,misal translasi lalu refleksi,,,,,,,,,,,,,
84,31,mcq,practice,"Jika dua lingkaran sama besar berpotongan di P dan Q, segi empat PAQB adalah ...",,,,belah ketupat,,,persegi,belah ketupat,layang-layang,trapesium,,,,,,,
84,32,essay,practice,Diagonal belah ketupat saling ...,,,,tegak lurus,,,,,,,,,,,,,
84,33,mcq,practice,"Jika titik B dicerminkan menjadi C terhadap garis l, maka l adalah ...",,,,bisektor tegak lurus BC,,,bisektor tegak lurus BC,sejajar BC,melalui B,melalui C,,,,,,,
84,34,essay,practice,Jarak minimum dari A ke B lewat garis l dicari dengan ...,,,,cermin B lalu hubungkan,,,,,,,,,,,,,
84,35,mcq,practice,Garis bagi sudut 180° adalah ...,,,,garis tegak lurus garis lurusnya,,,garis sejajar,garis tegak lurus garis lurusnya,garis singgung,garis sumbu,,,,,,,
84,36,essay,practice,Sudut 15° dapat dibangun dari ...,,,,membagi 30°,,,,,,,,,,,,,
84,37,mcq,practice,"Jika AABC ditranslasi 3 satuan kiri dan 2 satuan atas, maka setiap titik berpindah ...",,,,"(−3, +2)",,,"(−3, +2)","(+3, −2)","(−2, +3)","(3,2)",,,,,,,
84,38,essay,practice,"Rotasi 90° berlawanan jarum jam sekitar (0,0) mengubah (x,y) menjadi ...",,,,"(-y,x)",,,,,,,,,,,,,
84,39,mcq,practice,"Refleksi terhadap sumbu y mengubah (x,y) menjadi ...",,,,"(-x,y)",,,"(-x,y)","(x,-y)","(-x,-y)","(y,x)",,,,,,,
84,40,essay,practice,Rotasi 180° terhadap pusat O setara dengan ...,,,,simetri titik,,,,,,,,,,,,,
