material_id,question_number,question_type,question_mode,prompt,question_text,helper_text,question_image_url,correct_answer,correct_image_url,explanation,option_a,option_b,option_c,option_d,option_a_image_url,option_b_image_url,option_c_image_url,option_d_image_url,drag_items,drop_targets,multipart_items
95,16,essay,practice,,"Data: 40, 42, 45, 45, 45, 50, 50, 50, 55, 60. Tentukan median.",,,47.5,,,,,,,,,,,,,
95,17,mcq,practice,,"Rata-rata dari data 4, 6, 8, 10, 12 adalah ...",,,8,,,8,6,10,7,,,,,,,
95,18,essay,practice,,"Data nilai: 55, 60, 60, 60, 70, 80. Tentukan modus dan median.",,,"Modus 60, median 60",,,,,,,,,,,,,
95,19,mcq,practice,,Kuartil membagi data menjadi ...,,,4 bagian,,,4 bagian,3 bagian,2 bagian,5 bagian,,,,,,,
95,20,essay,practice,,"Tentukan Q1 dan Q3 dari data: 2, 4, 6, 8, 10, 12, 14, 16.",,,"Q1=5, Q3=13",,,,,,,,,,,,,
95,21,mcq,practice,,"Jika Q1=20, Q3=44, maka simpangan kuartil adalah ...",,,12,,,12,24,44,22,,,,,,,
95,22,essay,practice,,"Data: 8, 9, 10, 10, 11, 12, 13. Tentukan modus, median, rata-rata.",,,"Modus 10, median 10, rata-rata 10.43",,,,,,,,,,,,,
95,23,mcq,practice,,"Data: 5, 7, 9, 11, 13. Median adalah ...",,,9,,,9,7,11,10,,,,,,,
95,24,essay,practice,,"Rata-rata 5 data adalah 18. Empat data pertama 10, 15, 20, 25. Tentukan data kelima.",,,20,,,,,,,,,,,,,
95,25,mcq,practice,,"Jika sebuah data memiliki dua modus, maka disebut ...",,,bimodal,,,bimodal,unimodal,trimodal,uniform,,,,,,,
95,26,essay,practice,,"Tentukan median data: 1, 2, 2, 3, 4, 4, 5, 6.",,,3.5,,,,,,,,,,,,,
95,27,mcq,practice,,"Data: 3, 3, 4, 4, 5, 5. Modusnya adalah ...",,,3 dan 4 dan 5,,,3 dan 4 dan 5,3,4,tidak ada,,,,,,,
95,28,essay,practice,,"Tentukan rata-rata dari data berfrekuensi: 60(2), 70(3), 80(5).",,,74,,,,,,,,,,,,,
95,29,mcq,practice,,"Jika nilai maksimum 90 dan minimum 40, maka jangkauan adalah ...",,,50,,,50,40,90,130,,,,,,,
95,30,essay,practice,,"Data berfrekuensi: 65(2), 70(4), 75(3), 80(1). Tentukan median.",,,70,,,,,,,,,,,,,
95,31,mcq,practice,,"Rata-rata 20 siswa adalah 78. Jika 1 siswa keluar dengan nilai 90, rata-rata baru adalah ...",,,77.37,,,77.37,78,76,79,,,,,,,
95,32,essay,practice,,"Data: 6, 8, 9, 10, 10, 12, 14, 15, 18. Tentukan Q1 dan Q3.",,,"Q1=8, Q3=14",,,,,,,,,,,,,
95,33,mcq,practice,,"Jika semua data bertambah 5, maka rata-rata ...",,,bertambah 5,,,bertambah 5,tetap,berkurang 5,berkali 5,,,,,,,
95,34,essay,practice,,"Jika semua data dikali 2, bagaimana jangkauan berubah?",,,menjadi dua kali,,,,,,,,,,,,,
95,35,mcq,practice,,"Data: 2, 4, 6, 8. Rata-rata adalah ...",,,5,,,5,6,4,8,,,,,,,
95,36,essay,practice,,"Tentukan median dan jangkauan dari data: 3, 7, 7, 9, 12, 15.",,,"median 8, jangkauan 12",,,,,,,,,,,,,
95,37,mcq,practice,,"Data: 10, 12, 14, 16, 18. Q2 adalah ...",,,14,,,14,12,16,18,,,,,,,
95,38,essay,practice,,"Sebuah data memiliki Q1=15, Q3=35. Tentukan jangkauan kuartil dan simpangan kuartil.",,,20 dan 10,,,,,,,,,,,,,
95,39,mcq,practice,,Manakah yang paling tepat untuk mewakili data dengan banyak nilai ekstrem?,,,median,,,median,rata-rata,modus,jangkauan,,,,,,,
95,40,essay,practice,,"Data: 50, 52, 55, 60, 65, 70, 100. Tentukan rata-rata dan median, lalu simpulkan ukuran pemusatan yang lebih mewakili.",,,"Rata-rata 64.57, median 60; median lebih mewakili karena ada nilai ekstrem 100",,,,,,,,,,,,,
