material_id,question_number,question_type,question_mode,prompt,question_text,helper_text,question_image_url,correct_answer,correct_image_url,explanation,option_a,option_b,option_c,option_d,option_a_image_url,option_b_image_url,option_c_image_url,option_d_image_url,drag_items,drop_targets,multipart_items
58,31,essay,practice,,"Urutkan dari terbesar: 73, 66, 92.",,,92 73 66,,,,,,,,,,,,,
58,33,drag_drop,practice,,Pasangkan bilangan dengan posisi puluhan dan satuan.,,,,,,,,,,,,,,50;73;100;68,5 puluhan 0 satuan;7 puluhan 3 satuan;10 puluhan 0 satuan;6 puluhan 8 satuan,
58,34,essay,practice,,"Jika aku maju 5 langkah dari 58, aku berada di ...",,,63,,,,,,,,,,,,,
58,35,essay,practice,,Bilanganku 1 kurangnya dari 67. Aku adalah ...,,,66,,,,,,,,,,,,,
58,35,multipart,practice,,Hitung maju atau mundur.,,,,,,,,,,,,,,,,a|Mulai 68 maju 4|72;b|Mulai 90 mundur 5|85;c|Mulai 77 maju 2|79
58,36,multipart,practice,,Bandingkan bilangan.,,,,,,,,,,,,,,,,a|56 ? 65|<;b|73 ? 73|=;c|87 ? 78|>
58,36,multipart,practice,,Lengkapi puluhan-satuan.,,,,,,,,,,,,,,,,a|82|8 puluhan 2 satuan;b|69|6 puluhan 9 satuan;c|90|9 puluhan 0 satuan
58,37,multipart,practice,,Soal cerita singkat.,,,,,,,,,,,,,,,,a|Tia punya 7 ikat stik dan 2 stik lepas|72;b|Dani punya 9 ikat dan 5 lepas|95;c|Sari punya 6 ikat dan 0 lepas|60
58,38,multipart,practice,,Urutkan tiga bilangan.,,,,,,,,,,,,,,,,a|65 56 74|56 65 74;b|77 86 79|86 79 77;c|60 71 65|60 65 71
58,39,multipart,practice,,Tentukan bilangan yang dimaksud.,,,,,,,,,,,,,,,,a|Aku 1 kurang dari 67|66;b|Aku 2 lebih dari 76|78;c|Aku di antara 88 dan 90|89
58,40,multipart,practice,,Cocokkan cerita dengan bilangan.,,,,,,,,,,,,,,,,a|7 puluhan 8 satuan|78;b|9 puluhan 0 satuan|90;c|10 puluhan 0 satuan|100
