material_id,question_number,question_type,question_mode,prompt,question_text,helper_text,question_image_url,correct_answer,correct_image_url,explanation,option_a,option_b,option_c,option_d,option_a_image_url,option_b_image_url,option_c_image_url,option_d_image_url,drag_items,drop_targets,multipart_items
8,11,drag_drop,practice,Pasangkan ciri sudut dengan jenis segitiga.,,,TODO_IMG_CIRI_SUDUT_SEGITIGA.png,,,,,,,,,,,,"[""Satu sudut lebih dari 90 derajat"", ""Semua sudut sama besar"", ""Satu sudut 90 derajat"", ""Semua sudut kurang dari 90 derajat""]","[""Tumpul"", ""Sama sisi"", ""Siku-siku"", ""Lancip""]",
8,12,mcq,practice,Dua sudut segitiga 40 derajat dan 65 derajat. Sudut ketiga adalah...,,,TODO_IMG_SUDUT_40_65.png,A,,,75 derajat,85 derajat,95 derajat,115 derajat,,,,,,,
8,13,essay,practice,"Tiga batang 4 cm, 4 cm, 9 cm. Jika batang terpanjang dipotong menjadi 8 cm, apakah sudah dapat membentuk segitiga? Jelaskan.",,,,belum/tidak,,,,,,,,,,,,,
8,14,multipart,practice,Ciri trapesium pada gambar.,,,,,,,,,,,,,,,,,"a|Sebutkan pasangan sisi sejajar|AB sejajar CD|TODO_IMG_TRAPESIUM_ABCD.png;b|Jika kedua kaki sama panjang, jenis trapesiumnya?|trapesium sama kaki"
8,15,essay,practice,Bandingkan jajar genjang dan trapesium. Tulis dua perbedaan utama.,,,TODO_IMG_JAJAR_GENJANG_VS_TRAPESIUM.png,jajar genjang: dua pasang sisi sejajar; trapesium: satu pasang sisi sejajar,,,,,,,,,,,,,
8,16,mcq,practice,Pernyataan yang benar tentang persegi panjang adalah...,,,TODO_IMG_PERSEGI_PANJANG.png,B,,,Hanya satu pasang sisi sejajar,Empat sudut siku-siku dan dua pasang sisi sejajar,Semua sisi sama panjang dan tidak ada sudut siku-siku,Diagonalnya tidak pernah sama panjang,,,,,,,
8,17,essay,practice,Mengapa belah ketupat dapat disebut jajargenjang khusus? Jelaskan singkat.,,,,belah ketupat: dua pasang sisi sejajar; semua sisi sama panjang,,,,,,,,,,,,,
8,18,drag_drop,practice,Pasangkan bangun dengan ciri utamanya.,,,TODO_IMG_QUAD_CIRI_01.png,,,,,,,,,,,,"[""Dua pasang sisi berdekatan sama panjang"", ""Diagonal sama panjang dan semua sudut siku-siku"", ""Sisi berhadapan sejajar dan sama panjang"", ""Semua sisi sama panjang""]","[""Layang-layang"", ""Persegi panjang"", ""Jajar genjang"", ""Belah ketupat""]",
8,19,essay,practice,Pada gambar ada belah ketupat dan persegi. Bandingkan sudut-sudutnya.,,,TODO_IMG_PERSEGI_BELAHKETUPAT.png,persegi: sudut siku-siku; belah ketupat tidak selalu siku-siku,,,,,,,,,,,,,
8,20,mcq,practice,Segiempat yang memiliki tepat satu pasang sisi sejajar adalah...,,,TODO_IMG_TRAPESIUM_TUNGGAL.png,A,,,Trapesium,Jajar genjang,Persegi,Belah ketupat,,,,,,,
8,21,multipart,practice,Perubahan sifat pada jajargenjang.,,,,,,,,,,,,,,,,,"a|Jika jajargenjang memiliki semua sudut 90 derajat, bangunnya menjadi|persegi panjang|TODO_IMG_JAJAR_GENJANG_90.png;b|Jika selain itu semua sisinya sama panjang, bangunnya menjadi|persegi"
8,22,essay,practice,Segiempat memiliki dua pasang sisi sejajar dan semua sisinya sama panjang. Tentukan jenis bangunnya dan alasannya.,,,,belah ketupat; dua pasang sisi sejajar; semua sisi sama panjang,,,,,,,,,,,,,
8,23,drag_drop,practice,Cocokkan pernyataan dengan nama bangun.,,,TODO_IMG_COCOK_CIRI_02.png,,,,,,,,,,,,"[""Diagonal saling tegak lurus dan semua sisi sama panjang"", ""Hanya satu pasang sisi sejajar"", ""Dua pasang sisi sejajar, tetapi sisi berdekatan tidak sama panjang"", ""Dua pasang sisi sejajar dan semua sudut siku-siku""]","[""Belah ketupat"", ""Trapesium"", ""Jajar genjang"", ""Persegi panjang""]",
8,24,essay,practice,Sebutkan dua persamaan dan satu perbedaan antara persegi dan persegi panjang.,,,TODO_IMG_PERSEGI_VS_PANJANG.png,"persamaan: dua pasang sisi sejajar, sudut siku-siku; perbedaan: persegi semua sisi sama panjang",,,,,,,,,,,,,
8,25,mcq,practice,Bangun yang pasti merupakan jajargenjang tetapi tidak selalu persegi panjang adalah...,,,,A,,,Belah ketupat,Trapesium,Layang-layang,Segitiga,,,,,,,
8,26,essay,practice,"Bandingkan dua set sisi berikut: (6, 7, 13) dan (6, 7, 12). Tentukan mana yang dapat membentuk segitiga dan jelaskan.",,,,"6,7,13 tidak dapat; 6,7,12 dapat",,,,,,,,,,,,,
8,27,multipart,practice,Sudut segitiga.,,,,,,,,,,,,,,,,,a|Sudut A 40 derajat dan B 70 derajat. Sudut C adalah|70 derajat|TODO_IMG_SEGITIGA_40_70.png;b|Jenis segitiga berdasarkan sudutnya|lancip
8,28,essay,practice,Sebuah segitiga memiliki sudut 90 derajat dan 35 derajat. Tentukan sudut ketiga dan jenis segitiganya.,,,,55 derajat; segitiga siku-siku.,,,,,,,,,,,,,
8,29,drag_drop,practice,Pasangkan panjang sisi dengan jenis segitiga.,,,TODO_IMG_SISI_SEGITIGA_SET.png,,,,,,,,,,,,"[""6-7-8"", ""5-5-5"", ""3-4-5"", ""4-4-6""]","[""Sembarang"", ""Sama sisi"", ""Siku-siku"", ""Sama kaki""]",
8,30,mcq,practice,Jumlah sudut dalam segitiga selalu...,,,,B,,,90 derajat,180 derajat,270 derajat,360 derajat,,,,,,,
8,31,essay,practice,Segiempat memiliki dua pasang sisi sejajar dan satu sudut 90 derajat. Apakah selalu persegi panjang? Jelaskan.,,,,ya; persegi panjang,,,,,,,,,,,,,
8,32,essay,practice,Sebutkan dua perbedaan antara layang-layang dan belah ketupat.,,,,layang-layang: dua pasang sisi berdekatan sama panjang; belah ketupat: semua sisi sama panjang; layang-layang satu pasang sudut berhadapan sama besar,,,,,,,,,,,,,
8,33,multipart,practice,Perubahan sifat bangun.,,,,,,,,,,,,,,,,,"a|Jika jajargenjang memiliki semua sisi sama panjang, bangunnya menjadi|belah ketupat|TODO_IMG_JAJAR_GENJANG_RHOMBUS.png;b|Jika selain itu semua sudut 90 derajat, bangunnya menjadi|persegi"
8,34,essay,practice,"Pada trapesium sama kaki, sisi miringnya sama panjang. Jelaskan satu ciri lain yang membedakannya dari trapesium sembarang.",,,,sudut alas sama besar atau diagonal sama panjang,,,,,,,,,,,,,
8,35,mcq,practice,Pernyataan yang benar tentang belah ketupat adalah...,,,,B,,,Semua sudut siku-siku,Diagonalnya saling tegak lurus,Hanya satu pasang sisi sejajar,Tidak punya simetri lipat,,,,,,,
8,36,essay,practice,Bandingkan persegi dan belah ketupat: mana yang selalu bersudut siku-siku? mana yang diagonalnya saling tegak lurus?,,,,persegi selalu siku-siku; diagonal tegak lurus,,,,,,,,,,,,,
8,37,drag_drop,practice,Cocokkan gambar dengan nama bangunnya.,,,TODO_IMG_BANGUN_SET_02.png,,,,,,,,,,,,"[""Gambar 3: dua pasang sisi berdekatan sama panjang"", ""Gambar 1: dua pasang sisi sejajar dan semua sudut siku-siku"", ""Gambar 4: semua sisi sama panjang dan sudut tidak siku-siku"", ""Gambar 2: satu pasang sisi sejajar""]","[""Layang-layang"", ""Persegi panjang"", ""Belah ketupat"", ""Trapesium""]",
8,38,essay,practice,Sebuah segiempat memiliki satu pasang sisi sejajar dan kaki sama panjang. Tentukan jenisnya dan alasan.,,,,trapesium sama kaki; satu pasang sisi sejajar; kedua kaki sama panjang,,,,,,,,,,,,,
8,39,multipart,practice,Cek syarat segitiga.,,,,,,,,,,,,,,,,,"a|Ruas garis 5 cm, 6 cm, 11 cm dapat membentuk segitiga?|tidak;b|Ruas garis 5 cm, 6 cm, 10 cm dapat membentuk segitiga?|ya"
8,40,essay,practice,"Urutkan bangun berikut dari yang memiliki sifat khusus paling banyak ke paling sedikit: persegi, persegi panjang, belah ketupat, jajar genjang. Berikan alasan singkat.",,,,persegi; persegi panjang; belah ketupat; jajar genjang,,,,,,,,,,,,,

