material_id,question_number,question_type,question_mode,prompt,question_text,helper_text,question_image_url,correct_answer,correct_image_url,explanation,option_a,option_b,option_c,option_d,option_a_image_url,option_b_image_url,option_c_image_url,option_d_image_url,drag_items,drop_targets,multipart_items
88,25,mcq,practice,,"Dua segitiga memiliki sudut 40°, 60°, 80° dan 40°, 80°, 60°. Keduanya ...",,,sebangun,,,sebangun,kongruen,tidak sebangun,tidak dapat ditentukan,,,,,,,
88,26,essay,practice,,"Pada ΔABC, garis DE sejajar BC memotong AB di D dan AC di E. Jika AD=4, AB=10, AC=15, tentukan AE.",,,6,,,,,,,,,,,,,
88,27,mcq,practice,,"Perbandingan sisi bersesuaian 3:4. Jika luas besar 80 cm², luas kecil adalah ...",,,45 cm²,,,45 cm²,60 cm²,65 cm²,20 cm²,,,,,,,
88,28,essay,practice,,"Segitiga ABC dan DEF sebangun. Jika AB:DE=2:5 dan AB=8, maka DE=...",,,20,,,,,,,,,,,,,
88,29,mcq,practice,,Sudut bertolak belakang ...,,,sama besar,,,sama besar,jumlahnya 180°,jumlahnya 90°,tidak ada hubungan,,,,,,,
88,30,essay,practice,,"Persegi panjang sebangun memiliki perbandingan sisi 3:5. Jika sisi pendek 9 cm, sisi panjang = ...",,,15,,,,,,,,,,,,,
88,31,mcq,practice,,"Jika segitiga kecil dan besar sebangun dengan skala 1:3, maka perbandingan luas kecil:besar = ...",,,1:9,,,1:9,1:3,3:1,1:6,,,,,,,
88,32,essay,practice,,Dua menara memiliki bayangan 12 m dan 30 m pada waktu yang sama. Menara kecil tingginya 8 m. Tinggi menara besar = ...,,,20,,,,,,,,,,,,,
88,33,mcq,practice,,"Pada segitiga, jika salah satu sudut 35° dan sudut lain 65°, sudut ketiga adalah ...",,,80°,,,80°,100°,90°,70°,,,,,,,
88,34,essay,practice,,"ΔABC ~ ΔPQR. Jika AB=12, BC=18, AC=24 dan PQ=8, tentukan QR dan PR.",,,"QR=12, PR=16",,,,,,,,,,,,,
88,35,mcq,practice,,Gambar hasil zoom 150% dari segitiga sama sisi sisi 8 cm. Panjang sisi baru adalah ...,,,12 cm,,,12 cm,10 cm,14 cm,16 cm,,,,,,,
88,36,essay,practice,,Sebuah foto 10×15 cm diperkecil menjadi tinggi 6 cm. Tentukan lebar baru.,,,4,,,,,,,,,,,,,
88,37,mcq,practice,,"Pada dua garis sejajar, sudut dalam berseberangan ...",,,sama besar,,,sama besar,jumlahnya 180°,jumlahnya 90°,tidak ada hubungan,,,,,,,
88,38,essay,practice,,"Segitiga siku-siku ABC, AB=3, BC=4, AC=5. Tarik tinggi BD ke AC. Tentukan AD dan DC.",,,"AD=1.8, DC=3.2",,,,,,,,,,,,,
88,39,mcq,practice,,"Jika ΔABC ~ ΔDEF dengan skala 2:3, maka perbandingan perimeternya adalah ...",,,2:3,,,2:3,4:9,3:2,9:4,,,,,,,
88,40,essay,practice,,Sebuah jembatan digambar pada skala 1:500. Panjang gambar 7 cm. Panjang sebenarnya = ... m,,,35,,,,,,,,,,,,,
