"material_id","question_number","question_type","question_mode","prompt","question_text","helper_text","question_image_url","correct_answer","correct_image_url","explanation","option_a","option_b","option_c","option_d","option_a_image_url","option_b_image_url","option_c_image_url","option_d_image_url","drag_items","drop_targets","multipart_items"
"61","22","essay","practice","Meutia punya 8000 g mangga, terjual 4 kg. Berapa sisa mangga (gram)?","","","","4000 g","","","","","","","","","","","","",""
"61","23","multipart","practice","Lengkapi hubungan satuan berat.","","","","","","","","","","","","","","","","","a|3 kg dalam gram|3000;b|2500 g dalam kg dan g|2 kg 500 g;c|1 kg dalam ons|10"
"61","24","pilihan_ganda","practice","Yang termasuk contoh hasil timbangan yang masuk akal adalah ...","","","","A","","","1 kg 250 g tepung","1 cm gula","30 derajat beras","4 liter pensil","","","","","","",""
"61","25","essay","practice","Dua buku masing-masing 500 g. Berapa berat total dalam kg?","","","","1 kg","","","","","","","","","","","","",""
"61","26","pilihan_ganda","practice","Berat buah di keranjang 3 kg 200 g. Jika berkurang 750 g, sisa beratnya ...","","","","C","","","1 kg 950 g","2 kg 550 g","2 kg 450 g","2 kg 650 g","","","","","","",""
"61","27","essay","practice","Beras A 90 kg 460 g dan beras B 25 kg 380 g. Berapa total berat keduanya?","","","","115 kg 840 g","","","","","","","","","","","","",""
"61","28","multipart","practice","Gunakan tabel proyek pada gambar.","","","/images/math3-bab3-pengukuran/q28-tabel-rentang.png","","","","","","","","","","","","","","a|Rentang dengan benda terbanyak|11-20 cm;b|Total seluruh benda|24;c|Selisih banyak benda rentang 11-20 dan 31-40|5"
"61","29","pilihan_ganda","practice","Mana yang menunjukkan pengukuran panjang dengan satuan baku yang benar?","","","","B","","","meja = 6 jengkal","pensil = 17 cm","pintu = 8 langkah","buku = 2 telapak tangan","","","","","","",""
"61","30","essay","practice","Lintasan lomba 900 cm dan peserta harus pergi-pulang. Berapa total lintasan dalam meter?","","","","18 m","","","","","","","","","","","","",""
"61","31","pilihan_ganda","practice","Jika 1 ons = 100 g, maka 25 ons sama dengan ...","","","","A","","","2500 g","250 g","25 g","25000 g","","","","","","",""
"61","32","essay","practice","Sebuah resep butuh 1 kg gula. Di dapur hanya ada 750 g. Berapa gram lagi yang dibutuhkan?","","","","250 g","","","","","","","","","","","","",""
"61","33","multipart","practice","Data berat tas (kg): 2, 3, 2,5, 4, 3,5.","","","","","","","","","","","","","","","","","a|Berat terberat|4 kg;b|Berat teringan|2 kg;c|Jangkauan (kg)|2"
"61","34","pilihan_ganda","practice","Pernyataan yang benar tentang memilih alat ukur adalah ...","","","","D","","","mengukur meja dengan busur derajat","mengukur berat apel dengan penggaris","mengukur panjang kain dengan timbangan","mengukur panjang pagar dengan meteran","","","","","","",""
"61","35","multipart","practice","Gunakan tabel buah pada gambar.","","","/images/math3-bab3-pengukuran/q35-tabel-berat.png","","","","","","","","","","","","","","a|Buah terberat|Mangga;b|Selisih berat mangga dan jeruk|1 kg 350 g;c|Total berat apel + pisang|4 kg 450 g"
"61","36","essay","practice","Dua kain masing-masing 2 m 45 cm dan 1 m 80 cm. Jika digabung, berapa panjang total dalam cm?","","","","425 cm","","","","","","","","","","","","",""
"61","37","pilihan_ganda","practice","Urutan dari paling ringan ke paling berat yang benar adalah ...","","","","C","","","3 kg, 450 g, 2 kg","1 kg 200 g, 900 g, 2 kg","750 g, 1 kg, 1 kg 250 g","2 kg, 500 g, 1500 g","","","","","","",""
"61","38","essay","practice","Seorang siswa menulis 130 cm = 130 m. Jelaskan kesalahan dan tulis konversi yang benar.","","","","salah satuan; 130 cm = 1 m 30 cm","","","","","","","","","","","","",""
"61","39","multipart","practice","Selesaikan soal campuran panjang.","","","","","","","","","","","","","","","","","a|2 m 75 cm dalam cm|275;b|525 cm dalam m dan cm|5 m 25 cm;c|Selisih 6 m dan 425 cm|1 m 75 cm"
"61","40","pilihan_ganda","practice","Kesimpulan paling tepat dari proyek pengukuran panjang kelas adalah ...","","","","B","","","semua benda pasti > 50 cm","hasil lebih rapi jika dikelompokkan per rentang panjang","pengukuran tidak perlu satuan baku","rentang data tidak membantu analisis","","","","","","",""
