material_id,question_number,question_type,question_mode,prompt,question_text,helper_text,question_image_url,correct_answer,correct_image_url,explanation,option_a,option_b,option_c,option_d,option_a_image_url,option_b_image_url,option_c_image_url,option_d_image_url,drag_items,drop_targets,multipart_items
17,24,essay,practice,"Susunan kubus 2x2x2. Jika satu kubus diambil dari sudut atas, berapa sisa kubus?",,,,7,,,,,,,,,,,,,
17,25,drag_drop,practice,Pasangkan ukuran balok dengan jumlah kubus satuannya.,,,,,,,,,,,,,,,2x2x3;1x4x5;3x3x2;2x3x4,"12,20,18,24",
17,26,essay,practice,Apakah dua susunan kubus yang tampak atasnya sama pasti jumlah kubusnya sama? Jelaskan singkat.,,,,tidak,,,,,,,,,,,,,
17,27,mcq,practice,"Tampak depan berupa 3 kolom dengan tinggi 2-1-2. Jika tampak atas menunjukkan 3 posisi, jumlah kubus minimal adalah...",,,,B,,,5,6,5,7,,,,,,,
17,28,essay,practice,Sebuah susunan terdiri dari 3 kubus pada dasar dan 2 kubus di atasnya (menutupi 2 kubus dasar). Berapa banyak kubus yang terlihat dari depan?,,,,3,,,,,,,,,,,,,
17,29,multipart,practice,Komposisi kubus.,,,,,,,,,,,,,,,,,"a|Jika dasar 3x2 dan tinggi 2, jumlah kubus|12;b|Jika ditambah 2 kubus di atas, jumlah total|14"
17,30,essay,practice,"Pada tampak atas terlihat 4 posisi, namun tampak depan menunjukkan hanya 3 kolom. Berikan satu kemungkinan susunan.",,,,contoh susunan 2-1-1,,,,,,,,,,,,,
17,31,drag_drop,practice,Pasangkan tampak dengan istilahnya.,,,,,,,,,,,,,,,depan;atas;samping,"front view,top view,side view",
17,32,essay,practice,"Sebuah balok disusun dari 48 kubus satuan. Jika panjang 4 dan lebar 3, berapa tinggi?",,,,4,,,,,,,,,,,,,
17,33,mcq,practice,Jumlah titik sudut pada balok adalah...,,,,B,,,6,8,10,12,,,,,,,
17,34,essay,practice,Sebuah rute dari A-1 ke D-4 bergerak hanya horizontal dan vertikal. Berapa langkah minimum?,,,,6,,,,,,,,,,,,,
17,35,multipart,practice,Bandingkan tampak.,,,TODO_IMG_VIEWS_ABC.png,,,,,,,,,,,,,,a|Panel B menunjukkan tinggi maksimum berapa kubus?|2;b|Panel C menunjukkan jumlah kolom|2
17,36,essay,practice,"Susunan kubus 1x3x4. Jika dipotong menjadi 3 bagian sama besar, berapa kubus tiap bagian?",,,,4,,,,,,,,,,,,,
17,37,drag_drop,practice,Pasangkan pernyataan benar/salah.,,,,,,,,,,,,,,,"Tampak atas selalu menunjukkan jumlah kubus;Tampak depan bisa sama walau susunan berbeda;Jika tampak depan 2 kolom, kubus pasti 2;Jika tampak atas 4 posisi, jumlah kubus minimal 4","benar,benar,salah,benar",
17,38,essay,practice,"Bangun dari kubus tampak atas 2x2, tampak depan 2x1. Berikan jumlah kubus maksimal yang mungkin.",,,,4,,,,,,,,,,,,,
17,39,mcq,practice,"Jika kubus satuan disusun 3x3x1, tampak atas menunjukkan...",,,,A,,,9 persegi,6 persegi,3 persegi,1 persegi,,,,,,,
17,40,essay,practice,Tuliskan satu contoh susunan kubus yang jika dilihat dari samping tampak 3 kolom dengan tinggi 1-2-1.,,,,contoh susunan valid,,,,,,,,,,,,,
