material_id,question_number,question_type,question_mode,prompt,question_text,helper_text,question_image_url,correct_answer,correct_image_url,explanation,option_a,option_b,option_c,option_d,option_a_image_url,option_b_image_url,option_c_image_url,option_d_image_url,drag_items,drop_targets,multipart_items
43,25,mcq,practice,,7 - 7 = ?,,,C,,7 - 7 = 0.,1,2,0,7,,,,,,,
43,26,mcq,practice,,10 - 9 = ?,,,B,,10 - 9 = 1.,0,1,2,3,,,,,,,
43,27,mcq,practice,,"Jika 4 + 3 = 7, maka 7 - 4 = ?",,,A,,7 - 4 = 3.,3,4,5,2,,,,,,,
43,28,mcq,practice,,6 - 3 = ?,,,D,,6 - 3 = 3.,1,2,4,3,,,,,,,
43,29,drag_drop,practice,,Pasangkan gambar dengan sisa yang benar.,,,,,Hitung jumlah ikon.,,,,,,,,,🍎🍎🍎;🍎🍎🍎🍎;🍎🍎;🍎,3;4;2;1,
43,30,drag_drop,practice,,Pasangkan operasi dengan hasil.,,,,,Hitung hasilnya.,,,,,,,,,10-7;8-3;6-2;5-5,3;5;4;0,
43,31,drag_drop,practice,,Pasangkan gambar ke angka.,,,,,Hitung jumlah ikan.,,,,,,,,,🐟🐟🐟🐟;🐟🐟;🐟;🐟🐟🐟,4;2;1;3,
43,32,drag_drop,practice,,Pasangkan cerita dengan operasi.,,,,,Cocokkan cerita dengan operasi.,,,,,,,,,Ada 6 balon pecah 2;Ada 5 kue dimakan 1;Ada 3 anak pulang 3;Ada 9 pensil hilang 4,6-2;5-1;3-3;9-4,
43,33,drag_drop,practice,,Pasangkan gambar dengan operasi.,,TODO_IMG_TENFRAME_SET.png,,,Gunakan bingkai 10.,,,,,,,,,TODO_IMG_TENFRAME_1;TODO_IMG_TENFRAME_2;TODO_IMG_TENFRAME_3;TODO_IMG_TENFRAME_4,10-1;10-2;10-3;10-4,
43,34,drag_drop,practice,,Pasangkan gambar dengan hasil.,,TODO_IMG_SUBTRACTION_SET.png,,,Hitung sisa pada gambar.,,,,,,,,,TODO_IMG_BALON_7_MINUS_2;TODO_IMG_APEL_8_MINUS_3;TODO_IMG_KELINCI_5_MINUS_5;TODO_IMG_KUE_6_MINUS_1,5;5;0;5,
43,35,multipart,practice,,Hitung tiap bagian.,,,,,Kerjakan tiap bagian.,,,,,,,,,,,"a|7 - 2 =|5;b|10 - 6 =|4;c|Lengkapi: 9,8,__,6|7"
43,36,multipart,practice,,Hitung tiap bagian.,,,,,Kerjakan tiap bagian.,,,,,,,,,,,a|5 - 3 =|2;b|8 - 1 =|7;c|Pasangan 10 untuk 6|4
43,37,multipart,practice,,Hitung tiap bagian.,,,,,Kerjakan tiap bagian.,,,,,,,,,,,"a|6 - 4 =|2;b|9 - 7 =|2;c|Lengkapi: 4,3,__,1|2"
43,38,multipart,practice,,Hitung tiap bagian.,,,,,Kerjakan tiap bagian.,,,,,,,,,,,a|10 - 9 =|1;b|7 - 1 =|6;c|Pasangan 10 untuk 8|2
43,39,multipart,practice,,Hitung tiap bagian.,,,,,Kerjakan tiap bagian.,,,,,,,,,,,"a|🍬🍬🍬🍬 - 🍬🍬 =|2;b|5 - 5 =|0;c|Lengkapi: 8,7,__,5|6"
43,40,multipart,practice,,Hitung tiap bagian.,,,,,Kerjakan tiap bagian.,,,,,,,,,,,a|3 - 2 =|1;b|10 - 3 =|7;c|Pasangan 10 untuk 9|1
