material_id,question_number,question_type,question_mode,prompt,question_text,helper_text,question_image_url,correct_answer,correct_image_url,explanation,option_a,option_b,option_c,option_d,option_a_image_url,option_b_image_url,option_c_image_url,option_d_image_url,drag_items,drop_targets,multipart_items
65,14,mcq,practice,Yang setara dengan 125% adalah...,,,,B,,,1/4,1.25,0.125,2/5,,,,,,,
65,15,essay,practice,Dua pecahan 4/7 dan 5/7. Selisih keduanya adalah...,,,,1/7,,,,,,,,,,,,,
65,16,drag_drop,practice,Pasangkan pecahan dengan artinya.,,,,,,,,,,,,,,,1/10;3/10;7/10;9/10,"satu dari sepuluh,tiga dari sepuluh,tujuh dari sepuluh,sembilan dari sepuluh",
65,17,essay,practice,Sebuah tali 1 meter dipotong menjadi 8 bagian sama. Berapa panjang 3 bagian?,,,,3/8 meter,,,,,,,,,,,,,
65,18,drag_drop,practice,Pasangkan pecahan senilai.,,,,,,,,,,,,,,,1/2;2/3;3/4;1/5,"2/4,4/6,6/8,2/10",
65,19,essay,practice,Ubah 7/10 menjadi desimal.,,,,0.7,,,,,,,,,,,,,
65,20,drag_drop,practice,Pasangkan pecahan dengan bentuk desimalnya.,,,,,,,,,,,,,,,1/10;3/10;5/10;7/10,"0.1,0.3,0.5,0.7",
65,21,essay,practice,Ubah 12/100 menjadi persen.,,,,12%,,,,,,,,,,,,,
65,22,drag_drop,practice,Pasangkan desimal dengan persen.,,,,,,,,,,,,,,,0.2;0.35;0.75;1.25,"20%,35%,75%,125%",
65,23,essay,practice,Dalam kelas ada 40 siswa. 10 siswa ikut klub sains. Berapa persen yang ikut klub?,,,,25%,,,,,,,,,,,,,
65,24,drag_drop,practice,Pasangkan cerita dengan pecahan yang benar.,,,,,,,,,,,,,,,2 dari 8 potong pizza;3 dari 5 gelas terisi;7 dari 10 kursi terpakai;1 dari 4 bagian diarsir,"2/8,3/5,7/10,1/4",
65,25,essay,practice,Siti menabung 3/4 dari uangnya. Ia punya Rp 40.000. Berapa yang ditabung?,,,,30000,,,,,,,,,,,,,
65,26,drag_drop,practice,Cocokkan pecahan dan posisi terdekat pada garis bilangan 0-1.,,,,,,,,,,,,,,,1/10;1/2;3/4;9/10,"dekat 0,dekat 0.5,dekat 0.75,dekat 1",
65,27,essay,practice,Buat pecahan senilai dengan 4/6 yang paling sederhana.,,,,2/3,,,,,,,,,,,,,
65,28,drag_drop,practice,Pasangkan pecahan dengan penyebut sama yang lebih besar.,,,,,,,,,,,,,,,2/9 vs 5/9;4/7 vs 3/7;6/8 vs 1/8;7/10 vs 9/10,"5/9,4/7,6/8,9/10",
65,29,essay,practice,"Dari tiga pecahan 2/5, 3/10, 4/8, urutkan dari kecil ke besar.",,,,"3/10, 2/5, 4/8",,,,,,,,,,,,,
65,30,multipart,practice,Lihat gambar pecahan berikut.,,,TODO_IMG_FRACTION_BAR_A.png,,,,,,,,,,,,,,a|Pecahan yang diarsir|3/8;b|Pecahan yang tidak diarsir|5/8
65,31,essay,practice,"Sebuah resep butuh 3/5 gelas gula. Jika membuat 2 kali resep, berapa gelas gula?",,,,6/5 atau 1 1/5,,,,,,,,,,,,,
65,32,multipart,practice,"Bandingkan pecahan berikut. Isi tanda >, <, atau =.",,,,,,,,,,,,,,,,,a|1/4 __ 1/6|>;b|3/5 __ 3/7|>;c|2/9 __ 4/18|=
65,33,essay,practice,"Di sebuah lomba, 18 dari 24 siswa lulus. Berapa persen yang lulus?",,,,75%,,,,,,,,,,,,,
65,34,multipart,practice,Perhatikan garis bilangan pecahan.,,,TODO_IMG_NUMBERLINE_FRACTION.png,,,,,,,,,,,,,,a|Titik A menunjukkan pecahan|1/4;b|Titik B menunjukkan pecahan|3/4
65,35,essay,practice,Seorang pedagang memberi diskon 10% dari Rp 50.000. Berapa harga setelah diskon?,,,,45000,,,,,,,,,,,,,
65,36,multipart,practice,Lihat gambar kisi 10x10.,,,TODO_IMG_GRID_10x10.png,,,,,,,,,,,,,,"a|Jika 35 kotak diarsir, pecahannya|35/100;b|Persennya|35%"
65,37,essay,practice,Sebuah botol berisi 1 liter. Tersisa 3/8 liter. Berapa liter yang sudah dipakai?,,,,5/8 liter,,,,,,,,,,,,,
65,38,multipart,practice,Lihat gambar diskon.,,,TODO_IMG_DISCOUNT_25.png,,,,,,,,,,,,,,"a|Diskon 25% setara pecahan|25/100;b|Jika harga Rp 80.000, besar diskon|20000"
65,39,essay,practice,Ibu membeli 2 1/2 meter kain. Dipakai 1 3/4 meter. Berapa sisa kain?,,,,3/4 meter,,,,,,,,,,,,,
65,40,multipart,practice,Lihat gambar pecahan berikut.,,,TODO_IMG_FRACTION_BAR_B.png,,,,,,,,,,,,,,a|Pecahan diarsir|2/6;b|Pecahan senilai paling sederhana|1/3
