"material_id","question_number","question_type","question_mode","prompt","question_text","helper_text","question_image_url","correct_answer","correct_image_url","explanation","option_a","option_b","option_c","option_d","option_a_image_url","option_b_image_url","option_c_image_url","option_d_image_url","drag_items","drop_targets","multipart_items"
"68","11","essay","practice","Apakah mungkin segitiga siku-siku sekaligus sama kaki? Jelaskan singkat.","","","","mungkin, jika dua sisi kaki sama panjang","","","","","","","","","","","","",""
"68","12","pilihan_ganda","practice","Pada gambar segiempat, bangun yang memiliki tepat satu pasang sisi sejajar adalah ...","","","/images/kelas4-bangun-datar/k4bd-q12-quad-set.png","B","","","A","B","C","semua sama","","","","","","",""
"68","13","essay","practice","Sebutkan dua ciri jajargenjang.","","","","memiliki 2 pasang sisi berhadapan sejajar dan sisi berhadapan sama panjang","","","","","","","","","","","","",""
"68","14","pilihan_ganda","practice","Bangun yang memiliki 4 sisi sama panjang dan 4 sudut siku-siku adalah ...","","","","C","","","belah ketupat","persegi panjang","persegi","layang-layang","","","","","","",""
"68","15","multipart","practice","Isi pernyataan benar/salah.","","","","","","","","","","","","","","","","","a|Persegi selalu persegi panjang|benar;b|Trapesium memiliki tepat satu pasang sisi sejajar|benar;c|Segiempat sembarang punya semua sisi sama panjang|salah"
"68","16","essay","practice","Mengapa trapesium tidak dapat disebut jajargenjang dalam definisi buku ini?","","","","karena trapesium hanya satu pasang sisi sejajar, jajargenjang dua pasang","","","","","","","","","","","","",""
"68","17","pilihan_ganda","practice","Bangun yang punya dua pasang sisi berdekatan sama panjang adalah ...","","","","A","","","layang-layang","trapesium","persegi panjang","segiempat sembarang","","","","","","",""
"68","18","essay","practice","Sebutkan ciri belah ketupat yang tidak dimiliki layang-layang.","","","","semua sisi sama panjang dan dua pasang sisi berhadapan sejajar","","","","","","","","","","","","",""
"68","19","pilihan_ganda","practice","Pernyataan yang tepat tentang persegi dan belah ketupat adalah ...","","","","D","","","keduanya selalu tidak punya sudut siku-siku","keduanya hanya punya satu pasang sisi sejajar","belah ketupat pasti persegi","keduanya memiliki 4 sisi sama panjang","","","","","","",""
"68","20","multipart","practice","Gunakan tabel relasi segiempat pada gambar.","","","/images/kelas4-bangun-datar/k4bd-q20-relasi-segiempat.png","","","","","","","","","","","","","","a|Bangun dengan 4 sisi sama dan 4 sudut siku-siku|Persegi;b|Bangun dengan 2 pasang sisi sejajar tanpa syarat siku-siku|Belah Ketupat;c|Bangun dengan tepat satu pasang sisi sejajar|Trapesium"
"68","21","essay","practice","Tuliskan persamaan ciri persegi panjang dan jajargenjang.","","","","keduanya punya 2 pasang sisi berhadapan sejajar","","","","","","","","","","","","",""
"68","22","pilihan_ganda","practice","Segiempat sembarang memiliki ciri utama ...","","","","B","","","dua pasang sisi sejajar","tidak ada sisi yang harus sama panjang","empat sudut siku-siku","empat sisi sama panjang","","","","","","",""
"68","23","essay","practice","Berikan contoh alasan mengapa jajargenjang tidak selalu layang-layang.","","","","jajargenjang mensyaratkan sisi berhadapan sejajar, layang-layang fokus pada sisi berdekatan sama panjang","","","","","","","","","","","","",""
"68","24","multipart","practice","Ciri segitiga berdasarkan sisi.","","","","","","","","","","","","","","","","","a|Sama kaki: jumlah sisi sama panjang|2;b|Sama sisi: jumlah sisi sama panjang|3;c|Sembarang: sisi sama panjang|tidak ada"
"68","25","pilihan_ganda","practice","Jika sebuah segitiga memiliki satu sudut tumpul, maka jenisnya ...","","","","C","","","lancip","siku-siku","tumpul","sama sisi","","","","","","",""
"68","26","essay","practice","Tuliskan dua perbedaan persegi dan persegi panjang.","","","","persegi semua sisi sama, persegi panjang hanya sisi berhadapan sama; persegi adalah kasus khusus","","","","","","","","","","","","",""
"68","27","pilihan_ganda","practice","Komposisi bangun datar berarti ...","","","","A","","","menggabungkan beberapa bangun menjadi bangun baru","mengukur panjang sisi","menghapus salah satu sisi","membandingkan sudut","","","","","","",""
"68","28","multipart","practice","Berdasarkan tabel tangram pada gambar.","","","/images/kelas4-bangun-datar/k4bd-q28-komposisi.png","","","","","","","","","","","","","","a|Jumlah potongan segitiga|5;b|Jumlah potongan persegi|1;c|Jumlah potongan jajargenjang|1"
"68","29","essay","practice","Sebutkan satu contoh bentuk baru yang bisa dibuat dari tangram.","","","","contoh: burung, rumah, atau pohon","","","","","","","","","","","","",""
"68","30","pilihan_ganda","practice","Dekomposisi bangun datar berarti ...","","","","D","","","mewarnai bangun","menggeser bangun","memperbesar bangun","mengurai satu bangun menjadi beberapa bangun penyusun","","","","","","",""
"68","31","essay","practice","Mengapa dekomposisi membantu memahami sifat bangun?","","","","karena kita bisa melihat bagian penyusun dan ciri tiap bagian","","","","","","","","","","","","",""
"68","32","multipart","practice","Tentukan bangun yang mungkin menyusun sebuah motif paving.","","","","","","","","","","","","","","","","","a|Bangun bersisi 3|segitiga;b|Bangun bersisi 4 dengan satu pasang sisi sejajar|trapesium;c|Bangun bersisi 4 semua sisi sama|persegi atau belah ketupat"
"68","33","pilihan_ganda","practice","Segienam beraturan dengan sisi 50 m memiliki keliling ...","","","","B","","","250 m","300 m","350 m","400 m","","","","","","",""
"68","34","essay","practice","Buat 1 bangun segi banyak beraturan 5 sisi dan jelaskan ciri utamanya.","","","","segilima beraturan: semua sisi sama panjang dan semua sudut sama besar","","","","","","","","","","","","",""
"68","35","multipart","practice","Gunakan tabel dekomposisi rumah pada gambar.","","","/images/kelas4-bangun-datar/k4bd-q35-dekomposisi-rumah.png","","","","","","","","","","","","","","a|Jumlah trapesium|2;b|Jumlah segitiga|3;c|Total semua komponen|7"
"68","36","pilihan_ganda","practice","Bangun yang termasuk segi banyak tetapi bukan segiempat adalah ...","","","","C","","","persegi","layang-layang","segilima","trapesium","","","","","","",""
"68","37","essay","practice","Tuliskan persamaan ciri semua segiempat.","","","","memiliki 4 sisi, 4 sudut, dan 4 titik sudut","","","","","","","","","","","","",""
"68","38","multipart","practice","Uji konsep hubungan bangun.","","","","","","","","","","","","","","","","","a|Persegi merupakan persegi panjang|ya;b|Belah ketupat merupakan jajargenjang|ya;c|Trapesium memiliki dua pasang sisi sejajar|tidak"
"68","39","pilihan_ganda","practice","Kalimat paling tepat adalah ...","","","","A","","","Persegi panjang adalah salah satu contoh jajargenjang","Semua trapesium adalah persegi panjang","Layang-layang tidak punya sisi berdekatan sama panjang","Segitiga selalu memiliki 4 titik sudut","","","","","","",""
"68","40","essay","practice","Buat satu soal HOTS tentang komposisi atau dekomposisi bangun datar beserta jawabannya.","","","","jawaban bervariasi, harus konsisten dengan soal","","","","","","","","","","","","",""
