material_id,question_number,question_type,question_mode,prompt,question_text,helper_text,question_image_url,correct_answer,correct_image_url,explanation,option_a,option_b,option_c,option_d,option_a_image_url,option_b_image_url,option_c_image_url,option_d_image_url,drag_items,drop_targets,multipart_items
45,27,mcq,practice,,10 + 9 = ?,,,D,,10 + 9 = 19.,17,18,20,19,,,,,,,
45,28,mcq,practice,,Mana yang paling besar?,,,A,,20 paling besar.,20,18,17,16,,,,,,,
45,29,drag_drop,practice,,Pasangkan angka dengan nama.,,,,,Cocokkan angka dan nama.,,,,,,,,,11;12;13;14,sebelas;dua belas;tiga belas;empat belas,
45,30,drag_drop,practice,,Pasangkan bilangan dengan nilai tempat.,,,,,Cocokkan bilangan dan nilai tempat.,,,,,,,,,15;18;20,1 puluhan 5 satuan;1 puluhan 8 satuan;2 puluhan 0 satuan,
45,31,drag_drop,practice,,Pasangkan urutan dengan jenisnya.,,,,,Cocokkan pola bilangan.,,,,,,,,,11-12-13;20-19-18;12-14-16,naik;turun;genap,
45,32,drag_drop,practice,,Pasangkan gambar dengan jumlah.,,,,,Jumlahkan 10 + n.,,,,,,,,,bola12;permen15;apel13,12;15;13,
45,33,drag_drop,practice,,Pasangkan bilangan dengan tanda.,,,,,Bandingkan bilangan.,,,,,,,,,12 ? 18;19 ? 17;14 ? 14,<;>;=,
45,34,drag_drop,practice,,Pasangkan angka dengan posisi.,,,,,Tentukan angka sebelum/sesudah.,,,,,,,,,sebelum 15;sesudah 16;sesudah 19,14;17;20,
45,35,multipart,practice,,Hitung tiap bagian.,,,,,Kerjakan tiap bagian.,,,,,,,,,,,"a|11,12,__,14|13;b|20,19,__,17|18;c|10 + 8 =|18"
45,36,multipart,practice,,Nilai tempat.,,,,,Tentukan puluhan dan satuan.,,,,,,,,,,,a|12 =|1 puluhan 2 satuan;b|17 =|1 puluhan 7 satuan;c|20 =|2 puluhan 0 satuan
45,37,multipart,practice,,Bandingkan bilangan.,,,,,"Isi dengan <, >, atau =.",,,,,,,,,,,a|13 __ 18|<;b|19 __ 16|>;c|15 __ 15|=
45,38,multipart,practice,,Urutkan bilangan.,,,,,Urutkan sesuai perintah.,,,,,,,,,,,"a|Urut kecil: 14,12,19|12,14,19;b|Urut besar: 11,20,16|20,16,11;c|Urut kecil: 17,13,15|13,15,17"
45,39,multipart,practice,,Hitung 10 + n.,,,,,Jumlahkan 10 dengan satuan.,,,,,,,,,,,a|10 + 5 =|15;b|10 + 7 =|17;c|10 + 9 =|19
45,40,multipart,practice,,Tentukan sebelum/sesudah.,,,,,Cari angka sebelum/sesudah.,,,,,,,,,,,a|Sebelum 13|12;b|Sesudah 18|19;c|Sebelum 20|19
