material_id,question_number,question_type,question_mode,prompt,question_text,helper_text,question_image_url,correct_answer,correct_image_url,explanation,option_a,option_b,option_c,option_d,option_a_image_url,option_b_image_url,option_c_image_url,option_d_image_url,drag_items,drop_targets,multipart_items
41,19,mcq,practice,,🎈🎈 dan 🎈🎈 adalah...,,,A,,"Jumlahnya sama, masing-masing 2 balon.",Sama,Tidak sama,Kiri lebih banyak,Kanan lebih banyak,,,,,,,
41,20,essay,practice,,9 - 4 = ?,,,5,,9 dikurangi 4 sama dengan 5.,,,,,,,,,,,
41,21,multipart,practice,,Hitung tiap bagian.,,,,,Kerjakan tiap bagian.,,,,,,,,,,,"a|1 + 1 =|2;b|7 - 2 =|5;c|Lengkapi: 3,4,__,6|5"
41,22,mcq,practice,,Bilangan sebelum 5 adalah...,,,B,,Sebelum 5 adalah 4.,3,4,5,6,,,,,,,
41,23,essay,practice,,Hitung: 6 + 3 = ?,,,9,,6 ditambah 3 sama dengan 9.,,,,,,,,,,,
41,24,drag_drop,practice,,Pasangkan tanda yang benar.,,,,,Bandingkan kedua sisi.,,,,,,,,,2+1 ? 4;3+2 ? 5;5 ? 2+3,<;=;=,
41,25,mcq,practice,,2 + 2 = ?,,,B,,2 ditambah 2 sama dengan 4.,3,4,5,6,,,,,,,
41,26,essay,practice,,🐱🐱🐱🐱🐱 + 🐱🐱 = ?,,,7,,5 kucing ditambah 2 kucing menjadi 7.,,,,,,,,,,,
41,27,multipart,practice,,Hitung tiap bagian.,,,,,Kerjakan tiap bagian.,,,,,,,,,,,"a|4 + 4 =|8;b|10 - 6 =|4;c|Lengkapi: 1,3,5,__,9|7"
41,28,essay,practice,,"Lengkapi: 10,__,8,7,6",,,9,,"Urutan mundur dari 10: 10,9,8,7,6.",,,,,,,,,,,
41,29,mcq,practice,,Mana lebih banyak?,,,A,,4 stroberi lebih banyak daripada 3.,🍓🍓🍓🍓,🍓🍓🍓,Sama,Tidak tahu,,,,,,,
41,30,drag_drop,practice,,Pasangkan bilangan dengan nama.,,,,,Cocokkan angka dengan nama bilangan.,,,,,,,,,1;2;3;4,satu;dua;tiga;empat,
41,31,essay,practice,,Hitung: 5 + 0 = ?,,,5,,Menambah 0 tidak mengubah bilangan.,,,,,,,,,,,
41,32,mcq,practice,,Angka untuk 'delapan' adalah...,,,C,,Delapan ditulis 8.,6,7,8,9,,,,,,,
41,33,multipart,practice,,Hitung tiap bagian.,,,,,Kerjakan tiap bagian.,,,,,,,,,,,"a|Ada 6 kelereng diambil 1, sisa|5;b|2 + 7 =|9;c|Lengkapi: 4,3,__,1|2"
41,34,essay,practice,,8 - 2 = ?,,,6,,8 dikurangi 2 sama dengan 6.,,,,,,,,,,,
41,35,mcq,practice,,Pilih urutan naik.,,,A,,Urutan naik dari kecil ke besar.,"1,2,3","3,2,1","2,1,3","1,3,2",,,,,,,
41,36,drag_drop,practice,,Pasangkan jumlah ikan.,,,,,Hitung jumlah ikan pada tiap kelompok.,,,,,,,,,🐟🐟🐟;🐟🐟🐟🐟🐟;🐟🐟;🐟,3;5;2;1,
41,37,multipart,practice,,Hitung tiap bagian.,,,,,Kerjakan tiap bagian.,,,,,,,,,,,"a|Lebih besar: 7 atau 5 (jawab)|7;b|3 + 3 =|6;c|Lengkapi: 2,3,4,__,6|5"
41,38,essay,practice,,9 - 9 = ?,,,0,,Bilangan dikurangi dirinya sendiri hasilnya 0.,,,,,,,,,,,
41,39,mcq,practice,,4 + 1 = ?,,,C,,4 ditambah 1 sama dengan 5.,3,4,5,6,,,,,,,
41,40,essay,practice,,Ada 10 pensil diberi 3. Sisa?,,,7,,10 dikurangi 3 sama dengan 7.,,,,,,,,,,,
