material_id,question_number,question_type,question_mode,prompt,question_text,helper_text,question_image_url,correct_answer,correct_image_url,explanation,option_a,option_b,option_c,option_d,option_a_image_url,option_b_image_url,option_c_image_url,option_d_image_url,drag_items,drop_targets,multipart_items
81,25,mcq,practice,Manakah fungsi yang berbanding lurus?,,,,y=-10x,,,y=-10x,y=10/x,y=10+x,y=10-x,,,,,,,
81,26,essay,practice,"Untuk y=-2x, tentukan x jika y=10.",,,,-5,,,,,,,,,,,,,
81,27,mcq,practice,Grafik y=2x dan y=-2x berpotongan di ...,,,,"(0,0)",,,"(0,0)","(2,0)","(0,2)","(1,1)",,,,,,,
81,28,essay,practice,"Jika y berbanding lurus dengan x dan y=12 saat x=4, tentukan y saat x=-6.",,,,-18,,,,,,,,,,,,,
81,29,mcq,practice,"Jika y= ax dan melalui (3,-9), maka a= ...",,,,-3,,,-3,3,-1,1,,,,,,,
81,30,essay,practice,Tentukan domain x agar y=2x berada pada 0<=y<=20.,,,,0<=x<=10,,,,,,,,,,,,,
81,31,mcq,practice,"Jika y=8x, maka rasio y/x adalah ...",,,,8,,,8,x,y,¹⁄₈,,,,,,,
81,32,essay,practice,"Pada hubungan y= -2x, tentukan nilai y ketika x=7.",,,,-14,,,,,,,,,,,,,
81,33,mcq,practice,"Jika nilai x menjadi 3 kali pada y=ax, maka y menjadi ...",,,,3 kali,,,3 kali,¹⁄₃ kali,9 kali,tetap,,,,,,,
81,34,essay,practice,"Jika y berbalik nilai dan x=5 memberi y=8, maka y saat x=20 adalah ...",,,,2,,,,,,,,,,,,,
81,35,mcq,practice,Fungsi y=ax dapat ditentukan dari dua titik berbeda karena ...,,,,garis melalui origin,,,garis melalui origin,garis melengkung,konstanta 0,tidak unik,,,,,,,
81,36,essay,practice,"Jika y=2x dan domain -2<=x<=4, tentukan jangkauan y.",,,,-4<=y<=8,,,,,,,,,,,,,
81,37,mcq,practice,"Pada y=-2x, ketika x naik 1, y ...",,,,turun 2,,,turun 2,naik 2,turun 1,naik 1,,,,,,,
81,38,essay,practice,Sebuah kawat berat 20 g/m. Berat y gram untuk x m. Nyatakan y.,,,,y=20x,,,,,,,,,,,,,
81,39,mcq,practice,"Jika y=20x dan y=300, maka x= ...",,,,15,,,10,12,15,20,,,,,,,
81,40,essay,practice,"Tuliskan persamaan garis yang melalui origin dan titik (-5,-10).",,,,y=2x,,,,,,,,,,,,,
